cell_id,nearest_bravo_km,bravo_count_1_5km,nearest_competitor_km,competitor_count_1_5km,nearest_transit_km,transit_count_1km,coverage_gap_score,coverage_gap_rank,centre_latitude,centre_longitude,district,population_2026,density_per_sq_km,has_bravo_1km,log_population_density,log_competitor_count,nearest_competitor_km_capped,log_transit_count,nearest_transit_km_capped,context_fit_score,eligible_gap,expansion_screen_score,robust_top15_hits,average_sensitivity_rank,screen_score_coverage_40,screen_score_coverage_50,screen_score_coverage_60,rank_coverage_40,rank_coverage_50,rank_coverage_60
87,0.5995074283506798,5,0.6853110815661866,17,0.291848717491051,1,0.30770601941193343,110,40.37973240380424,49.886740344322384,Khatai,277800.0,9260.0,1,9.13356731317027,2.8903717578961645,0.6853110815661866,0.6931471805599453,0.291848717491051,0.4499801825385064,False,,,,,,,,,
88,0.3054219252564157,6,0.5009315490433777,30,0.8243725408218207,1,0.2374998966725473,128,40.38873990226509,49.88659202812659,Khatai,277800.0,9260.0,1,9.13356731317027,3.4339872044851463,0.5009315490433777,0.6931471805599453,0.8243725408218207,0.6820889114529815,False,,,,,,,,,
89,1.0037975908240597,3,0.3062927852056469,31,0.4757307842626607,3,0.41594464475617043,80,40.39774738619838,49.886443644989505,Nizami,186200.0,9310.0,0,9.138951775888529,3.4657359027997265,0.3062927852056469,1.3862943611198906,0.4757307842626607,0.8516509062359815,False,,,,,,,,,
90,0.8584342027119204,2,0.7818756540286851,23,0.9202503601961185,3,0.40926042150541153,82,40.40675485560317,49.88629519487712,Narimanov,181500.0,9075.0,1,9.113388845899733,3.1780538303479458,0.7818756540286851,1.3862943611198906,0.9202503601961185,0.6255458427448856,False,,,,,,,,,
91,1.3270675342894624,2,1.2887272109310854,4,0.36703647237806003,9,0.49125716726710966,58,40.41576231047849,49.886146677755406,Narimanov,181500.0,9075.0,0,9.113388845899733,1.6094379124341003,1.2887272109310854,2.302585092994046,0.36703647237806003,0.1811605062219003,False,,,,,,,,,
92,1.9776829823318665,0,1.0582750934189389,1,1.156044399387889,0,0.6425953129708772,25,40.424769750823415,49.88599809359029,Narimanov,181500.0,9075.0,0,9.113388845899733,0.6931471805599453,1.0582750934189389,0.0,1.156044399387889,0.014526131564582245,True,0.09661482318463802,0.0,38.666666666666664,0.06614012408939858,0.09661482318463802,0.1411310333555158,38.0,39.0,39.0
93,2.807529119672527,0,0.4213669400414415,1,2.06031930442244,0,0.7877934415713188,10,40.43377717663698,49.88584944234769,Narimanov,181500.0,9075.0,0,9.113388845899733,0.6931471805599453,0.4213669400414415,0.0,2.06031930442244,0.0407386703930908,True,0.17914702719836742,0.0,32.333333333333336,0.13321988510300567,0.17914702719836742,0.24090740904931537,33.0,32.0,32.0
94,1.2546511282702224,1,0.8129580801553472,7,0.732345594949388,1,0.4973364730735341,55,40.37984520285277,49.898518795059545,Khatai,277800.0,9260.0,0,9.13356731317027,2.0794415416798357,0.8129580801553472,0.6931471805599453,0.732345594949388,0.19013250747412022,False,,,,,,,,,
95,0.6989109418134711,1,0.49835487053109695,13,1.0818793655127743,0,0.4000986461672486,85,40.388852737016094,49.89837204729327,Khatai,277800.0,9260.0,1,9.13356731317027,2.6390573296152584,0.49835487053109695,0.0,1.0818793655127743,0.3076436851502364,False,,,,,,,,,
96,1.1844000825326906,1,0.22946832685955187,11,0.47003090068765,3,0.48504465183785084,62,40.397860256661254,49.89822523329329,Nizami,186200.0,9310.0,0,9.138951775888529,2.4849066497880004,0.22946832685955187,1.3862943611198906,0.47003090068765,0.6611298952260838,False,,,,,,,,,
97,1.8230010119238604,0,1.164515778582056,6,0.9911533514553396,1,0.615530617937837,30,40.4068677617873,49.89807835302596,Nizami,186200.0,9310.0,0,9.138951775888529,1.9459101490553132,1.164515778582056,0.6931471805599453,0.9911533514553396,0.09681741505833949,True,0.24411899417702784,0.0,25.333333333333332,0.20289528471743226,0.24411899417702784,0.293718424265005,25.0,26.0,25.0
98,1.3570411510400622,1,1.1963801251940496,1,0.453259564184256,6,0.5152516491821798,52,40.415875252393306,49.897931406457595,Nizami,186200.0,9310.0,0,9.138951775888529,0.6931471805599453,1.1963801251940496,1.9459101490553132,0.453259564184256,0.059690657422949676,False,,,,,,,,,
99,1.5361603698041608,0,0.5671664347730399,2,1.0447338199717882,0,0.5653421280862152,46,40.42488272847831,49.8977843935545,Narimanov,181500.0,9075.0,0,9.113388845899733,1.0986122886681098,0.5671664347730399,0.0,1.0447338199717882,0.05435416885399904,True,0.17529603957385145,0.0,32.333333333333336,0.13869610190368517,0.17529603957385145,0.22155418262307217,31.0,33.0,33.0
100,2.208623253952012,0,0.5803337331985688,2,1.5682326829968012,0,0.6830029183676805,19,40.433890190041375,49.89763731428295,Narimanov,181500.0,9075.0,0,9.113388845899733,1.0986122886681098,0.5803337331985688,0.0,1.5682326829968012,0.05179251840335159,True,0.18808094326406632,0.0,30.333333333333332,0.14532128892116414,0.18808094326406632,0.24342229195538825,30.0,30.0,31.0
101,1.3454886790874914,1,0.9265904386395107,9,0.7013464623272573,1,0.5132303138613964,53,40.37094921852709,49.91044242580709,Khatai,277800.0,9260.0,0,9.13356731317027,2.302585092994046,0.9265904386395107,0.6931471805599453,0.7013464623272573,0.20278813344143537,False,,,,,,,,,
102,1.5409727025070787,0,0.5517631624432175,14,0.29894390914111385,1,0.5661841416490011,44,40.37995680252131,49.91029731199678,Khatai,277800.0,9260.0,0,9.13356731317027,2.70805020110221,0.5517631624432175,0.6931471805599453,0.29894390914111385,0.4515118961803181,True,0.5056074320885388,3.0,4.0,0.4942931577630541,0.5056074320885388,0.5171806879546372,4.0,4.0,4.0
103,1.6981373491993663,0,0.2844613092259454,12,1.2987871501543977,0,0.5936832304017658,38,40.3889643720076,49.91015213269364,Khatai,277800.0,9260.0,0,9.13356731317027,2.5649493574615367,0.2844613092259454,0.0,1.2987871501543977,0.3675402251876153,True,0.46712147048918223,3.0,6.0,0.44525093377474406,0.46712147048918223,0.4900662786759393,6.0,6.0,6.0
104,1.9488451728299767,0,0.8455968436622002,12,1.4700154330276687,0,0.6375495631816106,27,40.397971926985036,49.91000688786442,Nizami,186200.0,9310.0,0,9.138951775888529,2.5649493574615367,0.8455968436622002,0.0,1.4700154330276687,0.17930610308477252,True,0.33810727247057787,0.0,16.0,0.29782601065405007,0.33810727247057787,0.38383661469475144,16.0,16.0,16.0
105,1.2854384003483934,1,1.5539324026224977,0,1.5659233854879362,0,0.5027233202121959,54,40.40697946745264,49.909861577475816,Nizami,186200.0,9310.0,0,9.138951775888529,0.0,1.5539324026224977,0.0,1.5659233854879362,0.0026531780840781194,False,,,,,,,,,
106,0.4130131683505443,2,1.1411855187249362,4,0.7378326062733362,15,0.3313251299876355,101,40.41598699340952,49.90971620149452,Nizami,186200.0,9310.0,1,9.138951775888529,1.6094379124341003,1.1411855187249362,2.772588722239781,0.7378326062733362,0.29964839119960324,False,,,,,,,,,
107,0.8299445001755681,1,0.4389268149946332,4,0.18612403828566118,11,0.4230255799709097,76,40.4249945048547,49.90957075988717,Narimanov,181500.0,9075.0,1,9.113388845899733,1.6094379124341003,0.4389268149946332,2.4849066497880004,0.18612403828566118,0.5326945979085087,False,,,,,,,,,
108,1.7908198875130887,0,1.0406772360800272,1,1.1842833913613176,0,0.6098998885406068,32,40.43400200178726,49.909425252620416,Sabunchu,331800.0,1382.5,0,7.23237179922698,0.6931471805599453,1.0406772360800272,0.0,1.1842833913613176,0.0018750310470933861,True,0.03381687783684995,0.0,45.0,0.018963063509158492,0.03381687783684995,0.06030572149273898,45.0,45.0,45.0
109,0.3935430405780237,1,0.05230102015943909,16,1.2123629318191194,0,0.3466684429055687,97,40.37105958386183,49.922219440448,Khatai,277800.0,9260.0,1,9.13356731317027,2.833213344056216,0.05230102015943909,0.0,1.2123629318191194,0.5491049959194861,False,,,,,,,,,
110,0.8480172221758023,1,0.12462402936339602,18,1.0331042924325995,0,0.4261877630492806,75,40.380067202790315,49.922075894426825,Khatai,277800.0,9260.0,1,9.13356731317027,2.9444389791664403,0.12462402936339602,0.0,1.0331042924325995,0.5544253051599062,False,,,,,,,,,
111,1.812012774079182,0,0.41805411527739356,11,1.6324169441770304,0,0.6136080066248812,31,40.389074807220055,49.9219322836201,Khatai,277800.0,9260.0,0,9.13356731317027,2.4849066497880004,0.41805411527739356,0.0,1.6324169441770304,0.2907330111222941,True,0.42236962889724955,3.0,9.666666666666666,0.3919701678659195,0.42236962889724955,0.4551267367771312,10.0,10.0,9.0
112,1.6580813577028035,0,0.6484177144766561,5,2.232204318092259,0,0.5866746359854872,41,40.39808239715013,49.92178860799493,Nizami,186200.0,9310.0,0,9.138951775888529,1.791759469228055,0.6484177144766561,0.0,2.232204318092259,0.10196225854699928,True,0.2445785577627747,0.0,25.0,0.20531590472469327,0.2445785577627747,0.29134942564498056,24.0,25.0,26.0
113,0.9299207432666374,4,0.9398197221149286,13,1.3705598206292051,0,0.3842684171947419,88,40.4070899725796,49.921644867518374,Nizami,186200.0,9310.0,1,9.138951775888529,2.6390573296152584,0.9398197221149286,0.0,1.3705598206292051,0.169695267229111,False,,,,,,,,,
114,0.49778265089962453,4,0.49002390026141024,23,0.3930161000535637,15,0.3086572412365929,108,40.41609753350753,49.92150106215747,Nizami,186200.0,9310.0,1,9.138951775888529,3.1780538303479458,0.49002390026141024,2.772588722239781,0.3930161000535637,0.9038777536764105,False,,,,,,,,,
115,1.0088741571605901,3,0.5319614733502348,16,0.5072603254659607,15,0.41683289126189305,79,40.425105079932976,49.92135719187924,Sabunchu,331800.0,1382.5,0,7.23237179922698,2.833213344056216,0.5319614733502348,2.772588722239781,0.5072603254659607,0.40565416397270637,False,,,,,,,,,
116,1.8804401243132445,0,1.2834453346832688,4,1.2853786395689961,0,0.6255807359683141,29,40.43411261185503,49.92121325665068,Sabunchu,331800.0,1382.5,0,7.23237179922698,1.6094379124341003,1.2834453346832688,0.0,1.2853786395689961,0.0037912073861738394,True,0.048700167421181814,0.0,42.0,0.02922670605728401,0.048700167421181814,0.08114860094745613,42.0,42.0,42.0
117,0.7066912083945784,3,0.19380635671574267,39,0.2782381005396574,1,0.363959958941698,94,40.37116875015709,49.93399651984157,Khatai,277800.0,9260.0,1,9.13356731317027,3.6888794541139363,0.19380635671574267,0.6931471805599453,0.2782381005396574,0.837756487329183,False,,,,,,,,,
118,1.0313435646483462,2,0.5715934006103746,20,1.0140519348456876,0,0.43951436213484074,69,40.380176403640405,49.93385454164242,Khatai,277800.0,9260.0,0,9.13356731317027,3.044522437723423,0.5715934006103746,0.0,1.0140519348456876,0.3933367780266138,False,,,,,,,,,
119,1.7083570840017872,0,0.7052695752971718,17,1.7361044007428377,0,0.595471376783768,37,40.38918404263408,49.93371249936501,Khatai,277800.0,9260.0,0,9.13356731317027,2.8903717578961645,0.7052695752971718,0.0,1.7361044007428377,0.29007889707506024,True,0.4156124158602617,3.0,11.0,0.3867711195153485,0.4156124158602617,0.4466043908181421,11.0,11.0,11.0
120,1.4536747969661001,1,0.5453485051000343,43,1.5223848716995192,0,0.5321596323816467,48,40.39819166713719,49.933570392976826,Nizami,186200.0,9310.0,0,9.138951775888529,3.784189633918261,0.5453485051000343,0.0,1.5223848716995192,0.6238214855537709,False,,,,,,,,,
121,0.4782146122092421,5,0.20817270897671813,63,0.8509569765686827,7,0.286483422687133,119,40.407199277148784,49.933428222445265,Nizami,186200.0,9310.0,1,9.138951775888529,4.1588830833596715,0.20817270897671813,2.0794415416798357,0.8509569765686827,0.9656859613619864,False,,,,,,,,,
122,0.019659143593268567,4,0.20733257843331862,57,0.14635905839858296,10,0.225,133,40.416206872667935,49.93328598773774,Nizami,186200.0,9310.0,1,9.138951775888529,4.060443010546419,0.20733257843331862,2.3978952727983707,0.14635905839858296,0.9713135858792116,False,,,,,,,,,
123,0.983484459621107,2,0.3397233131920949,30,0.8040795065922464,7,0.4311404574147245,73,40.42521445369374,49.93314368882164,Nizami,186200.0,9310.0,1,9.138951775888529,3.4339872044851463,0.3397233131920949,2.0794415416798357,0.8040795065922464,0.9015591573027628,False,,,,,,,,,
124,1.4319587250782357,1,0.7743611928288239,25,2.1497307222928543,0,0.5283599725931766,49,40.35326129863803,49.94605429398598,Khatai,277800.0,9260.0,0,9.13356731317027,3.258096538021482,0.7743611928288239,0.0,2.1497307222928543,0.35836570923015326,False,,,,,,,,,
125,0.705667545957749,5,0.11401653923401385,62,1.2382936199334829,0,0.32628084878686553,102,40.36226901525528,49.94591401028672,Khatai,277800.0,9260.0,1,9.13356731317027,4.143134726391533,0.11401653923401385,0.0,1.2382936199334829,0.8466435427854961,False,,,,,,,,,
126,0.37807941244470505,4,0.11800801156698637,69,0.5491563062289087,7,0.2877127728237312,118,40.37127671739374,49.94577366328086,Khatai,277800.0,9260.0,1,9.13356731317027,4.248495242049359,0.11800801156698637,2.0794415416798357,0.5491563062289087,0.9737888703020297,False,,,,,,,,,
127,0.5863090512818053,5,0.2673576128903585,58,0.8288336541082734,7,0.3053967001722189,111,40.38028440505247,49.94563325293624,Khatai,277800.0,9260.0,1,9.13356731317027,4.07753744390572,0.2673576128903585,2.0794415416798357,0.8288336541082734,0.9580749009108575,False,,,,,,,,,
128,0.7215873457076812,3,0.45444623036241805,57,0.7909676584819396,5,0.36656633518894904,92,40.38929207823053,49.94549277922071,Khatai,277800.0,9260.0,1,9.13356731317027,4.060443010546419,0.45444623036241805,1.791759469228055,0.7909676584819396,0.9271198112390121,False,,,,,,,,,
129,0.9221669250629849,6,0.25925612452568025,86,0.531457600276494,5,0.34541173209130066,98,40.39829973692704,49.945352242102075,Nizami,186200.0,9310.0,1,9.138951775888529,4.465908118654584,0.25925612452568025,1.791759469228055,0.531457600276494,0.9678238022555369,False,,,,,,,,,
130,0.3704953706913656,8,0.0776817775148353,92,0.32160890408126847,7,0.21138579349556158,136,40.40730738114102,49.94521164154812,Nizami,186200.0,9310.0,1,9.138951775888529,4.532599493153256,0.0776817775148353,2.0794415416798357,0.32160890408126847,0.9829541248756428,False,,,,,,,,,
131,0.22103356886082523,7,0.047334845606128315,75,0.5562813772674987,10,0.2039844710436794,138,40.41631501087158,49.9450709775266,Nizami,186200.0,9310.0,1,9.138951775888529,4.330733340286331,0.047334845606128315,2.3978952727983707,0.5562813772674987,0.9838972920576194,False,,,,,,,,,
132,1.0991683621119932,3,0.5097189663797483,42,1.0154986001652568,0,0.4326316628563753,71,40.42532262611779,49.944930250005264,Sabunchu,331800.0,1382.5,0,7.23237179922698,3.7612001156935624,0.5097189663797483,0.0,1.0154986001652568,0.17493519717051595,False,,,,,,,,,
133,1.561842918569678,0,0.5496339214875358,13,2.246524365332979,0,0.5698358020947403,43,40.344360234367414,49.957967021769164,Khatai,277800.0,9260.0,0,9.13356731317027,2.6390573296152584,0.5496339214875358,0.0,2.246524365332979,0.2763219040894093,True,0.3968099215658984,3.0,12.333333333333334,0.3691042794630641,0.3968099215658984,0.4265951998231739,12.0,12.0,13.0
134,0.622059433187139,2,0.401908228290987,55,1.8620249216939098,0,0.36790194233800205,91,40.353367999231864,49.9578283671112,Khatai,277800.0,9260.0,1,9.13356731317027,4.02535169073515,0.401908228290987,0.0,1.8620249216939098,0.7367422634730004,False,,,,,,,,,
135,0.4152396327406951,4,0.14392706505678657,113,1.1009698370485181,0,0.29421469432769665,113,40.362375749627326,49.957689649885026,Khatai,277800.0,9260.0,1,9.13356731317027,4.736198448394496,0.14392706505678657,0.0,1.1009698370485181,0.9166291716559323,False,,,,,,,,,
136,0.3996141332934524,4,0.02580748125078741,132,0.31478147935912565,6,0.29148070163182477,117,40.37138348555286,49.95755087005888,Khatai,277800.0,9260.0,1,9.13356731317027,4.890349128221754,0.02580748125078741,1.9459101490553132,0.31478147935912565,0.9886767791905033,False,,,,,,,,,
137,0.6857423720921588,5,0.248973614039243,121,0.5269546019797289,10,0.3227945423173393,103,40.38039120700755,49.95741202760098,Khatai,277800.0,9260.0,1,9.13356731317027,4.804021044733257,0.248973614039243,2.3978952727983707,0.5269546019797289,0.9871706133617516,False,,,,,,,,,
138,0.3505605062065957,5,0.11584088431598374,93,0.46381680563340283,8,0.2641477914589819,124,40.38939891399047,49.957273122479506,Khatai,277800.0,9260.0,1,9.13356731317027,4.543294782270004,0.11584088431598374,2.1972245773362196,0.46381680563340283,0.9834855082552983,False,,,,,,,,,
139,0.4926455091807554,8,0.16680786783885063,87,0.3710834343373046,5,0.23275839585987596,130,40.398406606500714,49.95713415466264,Nizami,186200.0,9310.0,1,9.138951775888529,4.477336814478207,0.16680786783885063,1.791759469228055,0.3710834343373046,0.9730698626987097,False,,,,,,,,,
140,0.11920586567128254,7,0.13352388085043762,91,1.072218304699293,0,0.18616768395808336,145,40.40741428453736,49.95699512411852,Nizami,186200.0,9310.0,1,9.138951775888529,4.5217885770490405,0.13352388085043762,0.0,1.072218304699293,0.8963978459601629,False,,,,,,,,,
141,0.5086935176602648,5,0.2119525941507509,84,0.17718812862832597,3,0.291816314935641,115,40.41642194809947,49.956856030815274,Sabunchu,331800.0,1382.5,1,7.23237179922698,4.442651256490317,0.2119525941507509,1.3862943611198906,0.17718812862832597,0.7346345123312049,False,,,,,,,,,
142,0.7536794303218207,2,0.09943957047540537,51,0.7175389781381403,5,0.39093148529833277,87,40.42542959718615,49.956716874720996,Sabunchu,331800.0,1382.5,1,7.23237179922698,3.9512437185814275,0.09943957047540537,1.791759469228055,0.7175389781381403,0.714527721953007,False,,,,,,,,,
143,0.3228932254664223,1,0.23665010472488648,21,0.36160662998076176,3,0.3343068490165553,99,40.43443723179647,49.956577655803756,Sabunchu,331800.0,1382.5,1,7.23237179922698,3.091042453358316,0.23665010472488648,1.3862943611198906,0.36160662998076176,0.3304389679647745,False,,,,,,,,,
144,1.6660748633766937,0,0.22040579627195026,36,1.5389032590277247,0,0.5880732591911398,39,40.34446570323345,49.969739591664045,Khatai,277800.0,9260.0,0,9.13356731317027,3.6109179126442243,0.22040579627195026,0.0,1.5389032590277247,0.700414494385747,True,0.6417904911247443,3.0,2.0,0.6531089685049092,0.6417904911247443,0.6306681646724998,2.0,2.0,2.0
145,0.8505351765250646,1,0.1954298258336906,71,0.8879686512600656,1,0.426628329369907,74,40.35347350148807,49.969602502804634,Khatai,277800.0,9260.0,1,9.13356731317027,4.276666119016055,0.1954298258336906,0.6931471805599453,0.8879686512600656,0.9115770664478086,False,,,,,,,,,
146,0.81915488317984,2,0.05575254213277967,92,1.0994332224355818,0,0.40238772133591544,84,40.36248128528246,49.969465352083304,Khatai,277800.0,9260.0,1,9.13356731317027,4.532599493153256,0.05575254213277967,0.0,1.0994332224355818,0.9087855486255506,False,,,,,,,,,
147,1.0367852174050343,2,0.1246743753358565,133,1.3108842593147783,0,0.440466487789479,68,40.37148905461573,49.969328139468665,Khatai,277800.0,9260.0,0,9.13356731317027,4.897839799950911,0.1246743753358565,0.0,1.3108842593147783,0.9321065086473729,False,,,,,,,,,
148,0.8500074402218211,2,0.015817169345301477,119,1.3442903227002827,0,0.40778599138075755,83,40.38049680948693,49.969190864929274,Khatai,277800.0,9260.0,1,9.13356731317027,4.787491742782046,0.015817169345301477,0.0,1.3442903227002827,0.9352568497539051,False,,,,,,,,,
149,0.6173397849044592,5,0.278220822261899,99,1.3218201255441804,0,0.3108261457626351,107,40.38950454989515,49.9690535284337,Surakhani,209400.0,1745.0,1,7.465082736399547,4.605170185988092,0.278220822261899,0.0,1.3218201255441804,0.53420759844233,False,,,,,,,,,
150,0.6401899375961807,4,0.6436296751670709,72,1.3461868194648177,0,0.3335742356009569,100,40.398512275839494,49.96891612995046,Surakhani,209400.0,1745.0,1,7.465082736399547,4.290459441148391,0.6436296751670709,0.0,1.3461868194648177,0.29143014257175676,False,,,,,,,,,
151,1.1007932186787153,4,0.21062091629461432,67,0.7397789602344305,1,0.41416596391185556,81,40.407519987319034,49.96877866944806,Sabunchu,331800.0,1382.5,0,7.23237179922698,4.219507705176107,0.21062091629461432,0.6931471805599453,0.7397789602344305,0.5330406711039488,False,,,,,,,,,
152,1.3149847514028445,2,0.04559257331277341,56,0.3091462758885324,3,0.48914304347418036,60,40.416527684332856,49.96864114689498,Sabunchu,331800.0,1382.5,0,7.23237179922698,4.04305126783455,0.04559257331277341,1.3862943611198906,0.3091462758885324,0.6912647593484563,False,,,,,,,,,
153,1.3884863265846326,1,0.14587862559244114,50,0.9153349473869875,1,0.5207536096506777,51,40.425535366880055,49.968503562259684,Sabunchu,331800.0,1382.5,0,7.23237179922698,3.9318256327243257,0.14587862559244114,0.6931471805599453,0.9153349473869875,0.4699439868558838,False,,,,,,,,,
154,2.261030207331403,0,0.04203029052494046,25,1.2998364348092266,0,0.6921725598396807,17,40.34456997412253,49.98151222338946,Khatai,277800.0,9260.0,0,9.13356731317027,3.258096538021482,0.04203029052494046,0.0,1.2998364348092266,0.676054005171737,True,0.6840658092242222,3.0,1.0,0.682455888462037,0.6840658092242222,0.6856795278067563,1.0,1.0,1.0
155,1.7492461903905754,0,0.6049101549844137,49,0.3314209441662194,1,0.6026257412624922,34,40.35357780538816,49.981376700359974,Surakhani,209400.0,1745.0,0,7.465082736399547,3.912023005428146,0.6049101549844137,0.6931471805599453,0.3314209441662194,0.34238202353761343,True,0.4542336631396955,3.0,7.0,0.42926516234710327,0.4542336631396955,0.4806544738016025,7.0,7.0,7.0
156,1.7342049679108855,0,0.0916479875183382,60,0.7280830496629461,1,0.5999939794723939,36,40.36258562220223,49.98124111617489,Surakhani,209400.0,1745.0,0,7.465082736399547,4.110873864173311,0.0916479875183382,0.6931471805599453,0.7280830496629461,0.613920008953804,True,0.6069170530228333,3.0,3.0,0.6083112242754383,0.6069170530228333,0.6055260770318048,3.0,3.0,3.0
157,1.7376875743631723,0,0.4329539832777699,84,1.7176641150646896,0,0.600603330913306,35,40.37159342456385,49.98110547080318,Surakhani,209400.0,1745.0,0,7.465082736399547,4.442651256490317,0.4329539832777699,0.0,1.7176641150646896,0.4123938728421778,True,0.49767975011773424,3.0,5.0,0.4793165415358362,0.49767975011773424,0.5167464758958921,5.0,5.0,5.0
158,0.8235009822031769,1,0.12273298303095727,78,2.310097788160416,0,0.4218981580199048,77,40.3806012124721,49.98096976421376,Surakhani,209400.0,1745.0,1,7.465082736399547,4.3694478524670215,0.12273298303095727,0.0,2.310097788160416,0.5156553280285475,False,,,,,,,,,
159,0.5803013262806042,1,0.35969470233845224,59,2.2976707465168484,0,0.3793455288910994,89,40.38960898592607,49.980833996375544,Surakhani,209400.0,1745.0,1,7.465082736399547,4.0943445622221,0.35969470233845224,0.0,2.2976707465168484,0.334323875669893,False,,,,,,,,,
160,1.4125669509359404,1,0.13996190426971558,25,2.0699581594308194,0,0.5249669950410646,50,40.398616744924844,49.98069816725743,Surakhani,209400.0,1745.0,0,7.465082736399547,3.258096538021482,0.13996190426971558,0.0,2.0699581594308194,0.20933986322168815,False,,,,,,,,,
161,2.0524231512804265,0,0.0853266063979378,31,1.3538926440764936,0,0.6556725958240441,23,40.407624489467516,49.98056227682827,Surakhani,209400.0,1745.0,0,7.465082736399547,3.4657359027997265,0.0853266063979378,0.0,1.3538926440764936,0.28115712742464455,True,0.4293565226859239,3.0,8.333333333333334,0.39449751465580385,0.4293565226859239,0.4672957793759224,9.0,8.0,8.0
162,2.280263295747758,0,0.5198032555181356,33,1.175297324754316,0,0.6955377721598957,16,40.41663221955318,49.980426325056904,Sabunchu,331800.0,1382.5,0,7.23237179922698,3.5263605246161616,0.5198032555181356,0.0,1.175297324754316,0.13382044032826546,True,0.3050855141355912,0.0,18.0,0.25872700471927085,0.3050855141355912,0.3597505062773423,18.0,18.0,18.0
163,2.7099666084319587,0,0.6064008227913175,22,1.3606823449350347,0,0.7707229348637907,12,40.36268876036832,49.99301694145311,Surakhani,209400.0,1745.0,0,7.465082736399547,3.1354942159291497,0.6064008227913175,0.0,1.3606823449350347,0.0950927422864024,True,0.27072154960257994,0.0,20.333333333333332,0.21960778730495334,0.27072154960257994,0.33373205166649866,22.0,20.0,19.0
164,2.230515484221822,0,0.1842741259238924,27,2.066814343087538,0,0.6868334005776151,18,40.37169659537893,49.99288286335539,Surakhani,209400.0,1745.0,0,7.465082736399547,3.332204510175204,0.1842741259238924,0.0,2.066814343087538,0.21180422209530486,True,0.3814108206624645,3.0,12.666666666666666,0.3390793410519365,0.3814108206624645,0.4290270638933811,13.0,13.0,12.0
165,1.6228971276537343,0,0.32102705480546095,35,2.948217531622597,0,0.5805184533758487,42,40.380704415944756,49.99274872474703,Surakhani,209400.0,1745.0,0,7.465082736399547,3.58351893845611,0.32102705480546095,0.0,2.948217531622597,0.2161569503020016,True,0.3542359361721481,3.0,15.0,0.3209134610734269,0.3542359361721481,0.3910184946933308,15.0,15.0,15.0
166,1.9877088846542905,0,0.7210450094104948,18,2.751450374524885,0,0.644349544495545,24,40.398720013738426,49.992480265875436,Surakhani,209400.0,1745.0,0,7.465082736399547,2.9444389791664403,0.7210450094104948,0.0,2.751450374524885,0.059348792220616196,True,0.19555400081234542,0.0,29.0,0.15406207449966441,0.19555400081234542,0.24822051343854967,28.0,29.0,30.0
